EVTNAME96122;Посягая Иностранного Влияния;Encroaching Foreign Influence;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC96122;Губернатор Багдада раскинул правительства идея тесной интеграции Кувейт в центральной власти, что будет означать конец свободного Кувейта. Пока мы не знаем, как их реакция будет, ни если такая интеграция будет дипломатическим или силовым, старшие цифры в $CAPITAL$ предложил не ждите и подход мастеров из Индии - их страна гораздо богаче Багдада, и мы уверены, чтобы процветать под ними. Если это потерять наш суверенитет, дальняя мастер позволит нам больше свободы, чем близко.;The governor of Baghdad pitched his government the idea of closely integrating Kuwait in the central government, which would spell the end of a free Kuwait. While we don't know how their reaction will be, nor if such an integration would be diplomatic or by force, senior figures in $CAPITAL$ proposed that we don't wait any longer and approach the masters of India - their country is much richer than Baghdad and we are sure to prosper under them. If it is to lose our sovereignty, a distant master would allow us more liberty than a close one.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT96122OPTA;Отправить посланника великой державы§.Р(игра закончена для игрока)§W;Send an envoy to the Great Power.§R(Game Over for player)§W;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT96122OPTB;Мы не нужны никому.;We don't need anyone.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37244;$FROMCOUNTRY_ADJ$ ультиматум Савойе;$FROMCOUNTRY_ADJ$ Ultimatum Over Savoy;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37244;Савойя-это регион, который исторически оседлала границы между Францией и Италией. Несмотря на то, что под $COUNTRY_ADJ$ правилом на протяжении веков, $FROMCOUNTRY$ утверждает, что десятки тысяч $FROMCOUNTRY_ADJ$ граждан, проживающих в Савое и не имеют права голоса в $CAPITAL$. Они утверждают, что в области будет справедливее правителей под управлением $FROMCOUNTRY_ADJ$ и требуют, чтобы мы передать их.;Savoy, Savoie or Savoia is a region that historically straddled the frontiers between France and Italy. Despite being under $COUNTRY_ADJ$ rule for centuries, $FROMCOUNTRY$ claims that tens of thousands of $FROMCOUNTRY_ADJ$ citizens are living in Savoy and have no voice in $CAPITAL$. They argue that the region would have fairer rulers under $FROMCOUNTRY_ADJ$ administration and demand that we hand over control to them.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37244OPTA;Савойя является неотъемлемой частью $COUNTRY$.;Savoy is an integral part of $COUNTRY$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37244OPTB;Мы не хотим ухудшать наших отношений с $FROMCOUNTRY_ADJ$.;We don't want to strain our relations with the $FROMCOUNTRY_ADJ$.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT44330OPTD;Нет, и не спрашивайте меня снова.;No, and don't ask me again.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA30000;Отличная идея! Мы принимаем. §R(заплатить или одолжить 10,000¤)§W;An excellent idea! We accept. §R(Pay or owe 10,000¤)§W;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME961000;$COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ колониальный договор;$COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Colonial Treaty;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC961000;Правительство $FROMCOUNTRY_ADJ$ проиграл войну. Их колониальные империи рухнули, и наши выдающиеся споров с ними сейчас решена - в нашу пользу.;The $FROMCOUNTRY_ADJ$ government lost the war. Their colonial empire crumbled, and our outstanding disputes with them are now solved - in our favour.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA961000;Это наши законные владения.;These are our rightful lands.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9712004;Объединив силы с $FROMCOUNTRY$;Joining Forces with $FROMCOUNTRY$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC9712004;$FROMCOUNTRY_ADJ$ посланники, прибывшие сегодня в $CAPITAL$ с апокалиптической сообщение: они считают, выживание $FROMCOUNTRY_ADJ$ и $COUNTRY_ADJ$ люди и образ жизни находится под угрозой со стороны иностранных держав и единственный способ защиты это для нас, чтобы объединить свои силы - поэтому они хотят отказаться от своих связей, для своих старых хозяев и присоединиться к нашей стране.;$FROMCOUNTRY_ADJ$ envoys arrived today in $CAPITAL$ with an apocalyptic message: They believe the survival of the $FROMCOUNTRY_ADJ$ and $COUNTRY_ADJ$ people and way of life is threatened by foreign powers and the only way to protect it is for us to join forces - therefore they want to renege on their ties to their old masters and join our country.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT9712004OPTA;Мы приветствуем их с распростертыми объятиями.;We welcome them with open arms.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME971203;С перекладыванием $FROMCOUNTRY$'верность;$FROMCOUNTRY$'s Shifting Allegiance;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC971203;$FROMCOUNTRY_ADJ$ посланники, прибывшие сегодня в $CAPITAL$ ищет защиты и интернет-дружба с $COUNTRY_ADJ$ правительство. Они не соблюдают свои старые пристрастия и отказаться от их бывшего хозяина, чтобы принести вассальную зависимость от $COUNTRY_ADJ$ $MONARCHTITLE$ - как мы растущее влияние и значительное влияние в их регионе мира, они не видят никакой альтернативы, кроме как приходите к нам, чтобы гарантировать их выживание.;$FROMCOUNTRY_ADJ$ envoys arrived today in $CAPITAL$ seeking a protection and friendship deal from the $COUNTRY_ADJ$ government. They are reneging their old allegiances and abandoning their former master to pledge vassalage to the $COUNTRY_ADJ$ $MONARCHTITLE$ - as we are a growing influence and major power in their region of the world, they see no alternative but to come to us to guarantee their continued survival.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT971203OPTA;Мы принимаем свои обещания.;We accept their pledge.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT971203OPTB;Мы можем действительно доверять тому, кто так легко предает своих хозяев?;Can we really trust someone who betrays their masters so easily?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME971202;$FROMCOUNTRY$с предательством;$FROMCOUNTRY$'s Betrayal;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC971202;Посланник $FROMCOUNTRY_ADJ$ сегодня прибыли в $CAPITAL$ объявив, что они откажутся от своей верности: они больше не будут нашими вассалами. Этот бескровный бунт происходит из-за нашей потери влияния в $ИЗСТРАНЫ долларов США и присутствие, в их непосредственной близости, новой великой державы, которые потрясли $FROMCOUNTRY_ADJ$ политическом истеблишменте. Несомненно, они давят наших бывших вассалов в этом.;A $FROMCOUNTRY_ADJ$ envoy arrived today in $CAPITAL$ announcing they renounce their allegiance: they won't be our vassals anymore. This bloodless rebellion is happening due to our waning influence in $FROMCOUNTRY$ and the presence, in their vicinity, of a new Great Power that shook the $FROMCOUNTRY_ADJ$ political establishment. Undoubtedly, they pressured our former vassals into this.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT971202OPTA;Будь они прокляты!;Damn them!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME971201;Сдвиг в балансе $COUNTRY_ADJ$ политика;A Shift in the Balance of $COUNTRY_ADJ$ Politics;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC971201;За годы наших повелителей провела истинная сила за $COUNTRY_ADJ$ $MONARCHTITLE$. Они защитили нас, и мы заплатили им наше уважение и плоды нашего труда. Но это скоро изменится, как значительный сдвиг произошел в $YEAR$, которые потрясли наш старый пристрастиях. Наших бывших сюзеренов потеряли все свое влияние в $CAPITAL$ и новая власть прокралась, мало-помалу, пока не завалили наших бывших покровителей. Сейчас их нигде не было видно, и новички повышать давление для нас, чтобы занять позицию в будущее региона: мы должны переключить наше подданство, идти в одиночку или что-то еще?;For years our overlords held the true power behind the $COUNTRY_ADJ$ $MONARCHTITLE$. They protected us, and we paid them with our respect and the fruits of our toil. But that is soon to change as a momentous shift happened in $YEAR$ that shocked our old allegiances. Our former overlords lost all their influence in $CAPITAL$ and a new power creeped in, little by little, until it overwhelmed our former protectors. Now they are nowhere to be seen and the newcomers are upping the pressure for us to take a stance in the future of the region: should we to shift our allegiance, go alone or something else?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
